ticker,close,market_cap,eligible_today,sector,volatility_60,q75_score,composite_score,blend_score,vol_quintile,rank_in_quintile,n_in_quintile,quintile_cutoff_rank,is_pick,weight,status
CNC,64.58,31902197100.0,True,Healthcare,0.023870145321080137,0.38770556,0.20248407236601712,0.4639423076923077,2.0,1.0,331.0,33.0,True,0.005715556842927626,PICK
CNDT,1.65,256609320.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNH,13.6,21871292988.8,True,Industrials,0.03227907212470384,0.30841178,0.013060511743655986,0.12049278846153849,3.0,128.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNK,36.17,4192531795.3500004,True,Communication Services,0.021796677594953174,0.25429103,0.15244517093653281,0.24278846153846156,2.0,36.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNM,44.06,8526492742.1,True,Industrials,0.01990117419393664,0.19931407,0.02861281066336283,-0.03335336538461539,1.0,189.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNMD,46.59,1395428644.3200002,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNNE,15.55,674469229.85,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNO,55.18,5105329251.78,True,Financial Services,0.01157691116184211,0.10131453,0.10229196249595834,-0.03425480769230771,0.0,82.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNP,40.12,26427857954.559998,True,Utilities,0.012111202501298868,0.10519337,-0.09024851912039776,-0.33443509615384615,0.0,281.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNR,100.17,4972063863.690001,True,Basic Materials,0.02480757778322487,0.28716847,0.09866540711782726,0.24368990384615385,2.0,34.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNS,78.18,4020135449.9400005,True,Financial Services,0.017481497834739256,0.14630777,-0.013882865709283222,-0.1853966346153846,1.0,277.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNX,37.03,5478352878.110001,True,Energy,0.01459217850865333,0.16025333,0.007742419698928687,-0.13040865384615385,0.0,148.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNXC,28.27,1724988754.5,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNXN,83.64,2110914600.3600001,True,Technology,0.014914930660965482,0.21604368,0.13291460843265154,0.15174278846153844,0.0,4.0,331.0,33.0,True,0.009147288414061249,PICK
COAG,44.57,2081959054.69,True,Healthcare,0.057305756179112696,0.39117023,-0.20885022260248637,0.0027043269230769273,4.0,192.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COCO,53.27,3057542558.1400003,True,Consumer Defensive,0.03143672508359622,0.3142281,-0.10407697576244562,-0.04086538461538464,3.0,263.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CODI,11.53,867470687.9799999,False,,,,,,,,,,,,INELIGIBLE_TODAY
COF,213.96,131261215510.56,True,Financial Services,0.018880542107988247,0.16087398,0.022229092800102577,-0.1003605769230769,1.0,235.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COGT,35.28,6121961364.96,True,Healthcare,0.02830146687417943,0.42332828,-0.17860695075866503,0.02914663461538458,3.0,196.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COHR,301.88,59117838422.479996,True,Technology,0.06547569673288375,0.32440957,-0.13759228315668035,-0.05318509615384617,4.0,241.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COHU,53.17,2516984482.61,True,Technology,0.06110026798153681,0.4503965,-0.09711340317079943,0.09164663461538464,4.0,122.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COIN,178.94,47210979001.62,True,Financial Services,0.045571777974323574,0.35810262,-0.14575846159458494,-0.0027043269230769273,4.0,200.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COKE,188.28,12532725274.32,True,Consumer Defensive,0.021596901031381833,0.20975618,0.2545128825544493,0.1935096153846154,2.0,57.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COLB,30.27,8563451652.36,True,Financial Services,0.014372590310220054,0.15599787,-0.1288291026395979,-0.3161057692307693,0.0,267.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COLD,13.98,3991018102.98,True,Real Estate,0.022806404277934587,0.2558948,-0.029682065521125494,-0.029747596153846145,2.0,229.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COLM,57.71,2954359225.7400002,True,Consumer Cyclical,0.01872867731317712,0.20741878,0.10513190849442942,0.10516826923076922,1.0,67.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COMP,10.75,8143363617.75,True,Real Estate,0.03691662778569975,0.34621814,-0.15842677694025736,-0.02524038461538458,4.0,222.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CON,33.88,4320300895.68,True,Healthcare,0.02130641087456758,0.24447817,0.11705585711870643,0.18870192307692307,2.0,62.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COO,67.69,13201623344.699999,True,Healthcare,0.017628387346360835,0.2052022,0.11186488486169734,0.10787259615384615,1.0,64.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COOK,50.49,141282329.76000002,False,,,,,,,,,,,,INELIGIBLE_TODAY
COP,135.04,162228613164.16,True,Energy,0.018840628083006374,0.21657708,0.2081118894067241,0.19921874999999997,1.0,20.0,331.0,33.0,True,0.007241328252460589,PICK
COR,324.69,61959672203.85,True,Healthcare,0.017525019827860512,0.260444,-0.018465834060396185,-0.004206730769230782,1.0,164.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CORT,113.98,12321055290.060001,True,Healthcare,0.0430120569960063,0.33338213,-0.0090044324957027,0.12079326923076922,4.0,107.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CORZ,18.73,6018706459.93,True,Technology,0.05408637044064789,0.27672768,-0.1315286417613837,-0.11568509615384615,4.0,283.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COST,910.18,403645537824.72,True,Consumer Defensive,0.01293850990396376,0.18230414,0.09551464507252815,0.05799278846153849,0.0,24.0,331.0,33.0,True,0.010544581520147095,PICK
COTY,2.76,2430694640.64,False,,,,,,,,,,,,INELIGIBLE_TODAY
COUR,5.57,1472707994.43,False,,,,,,,,,,,,INELIGIBLE_TODAY
CPAY,407.05,26726739772.95,True,Technology,0.018227953497018137,0.119405076,-0.000415767222044129,-0.1884014423076923,1.0,280.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPB,21.76,6488967847.68,True,Consumer Defensive,0.024245329486458352,0.3078477,-0.06711012981963298,-0.007812499999999972,2.0,215.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPK,133.02,3206640644.1000004,True,Utilities,0.01331272597957803,0.073928356,-0.07653397797045272,-0.36268028846153844,0.0,301.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPNG,14.81,26621148306.620003,True,Consumer Cyclical,0.027128750066753644,0.2607693,0.04059276979767265,0.10276442307692307,3.0,139.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPRI,13.1,1488836195.8,False,,,,,,,,,,,,INELIGIBLE_TODAY
CPRT,32.6,30181454313.2,True,Industrials,0.026809887411154584,0.23259145,0.0032028701823860256,-0.021935096153846173,3.0,247.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPS,26.01,462177100.08000004,False,,,,,,,,,,,,INELIGIBLE_TODAY
CPT,104.71,10527475338.5,True,Real Estate,0.012746110112619176,0.1056526,0.026518633430689807,-0.1517427884615385,0.0,163.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CQP,68.09,32959489065.36,True,Energy,0.023512040606301552,0.17624399,0.04904146571129619,-0.02824519230769229,2.0,227.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CR,202.65,11713242143.4,True,Industrials,0.018822500213843945,0.15030742,0.014509200345761857,-0.13100961538461536,1.0,255.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRBG,33.75,15044822617.5,True,Financial Services,0.019657496437518726,0.22056378,0.06681315672796477,0.07121394230769232,1.0,95.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRC,55.57,4935721454.01,True,Energy,0.01772343931600053,0.18097013,0.00631060181958476,-0.10667067307692307,1.0,238.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRCL,96.18,24417782234.58,True,Financial Services,0.05762628987675817,0.24457307,-0.30038404242939154,-0.23197115384615383,4.0,322.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRCT,5.45,1141472067.2,False,,,,,,,,,,,,INELIGIBLE_TODAY
CRDO,167.75,31528934244.5,True,Technology,0.067724123708396,0.29581183,-0.17443428575559558,-0.11568509615384615,4.0,284.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRGY,14.19,4688428446.24,True,Energy,0.027013068617644163,0.28501213,0.006670210221532068,0.07722355769230768,3.0,163.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRI,32.28,1185037051.8,False,,,,,,,,,,,,INELIGIBLE_TODAY
CRK,15.16,4451287507.68,True,Energy,0.030381255722147626,0.32917097,-0.16415320608010006,-0.058293269230769246,3.0,273.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRL,280.76,13403165702.72,True,Healthcare,0.027515050040478512,0.21522944,0.1954773846622843,0.1908052884615385,3.0,82.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRM,249.12,205025760000.0,True,Technology,0.03923421647466788,0.33069035,0.026536215391360356,0.1884014423076923,4.0,66.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRNC,8.26,373601922.82,False,,,,,,,,,,,,INELIGIBLE_TODAY
CRON,3.185,1173394971.84,False,,,,,,,,,,,,INELIGIBLE_TODAY
CROX,114.35,5482519326.25,True,Consumer Cyclical,0.02602832859152719,0.2632084,0.21441976045660724,0.2923677884615385,2.0,18.0,331.0,33.0,True,0.0052416416963472585,PICK
CRS,458.56,22725576024.96,True,Industrials,0.026048649315615742,0.27835307,0.07539552805133584,0.19801682692307693,2.0,52.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRSP,54.78,5296823531.34,True,Healthcare,0.032870498753644464,0.36781728,-0.272501887307326,-0.03485576923076922,3.0,255.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRSR,12.26,1326249517.34,False,,,,,,,,,,,,INELIGIBLE_TODAY
CRTO,17.74,869216696.66,False,,,,,,,,,,,,INELIGIBLE_TODAY
CRUS,110.76,5551021056.360001,True,Technology,0.0209628172716503,0.22605197,0.044205503733567346,0.04597355769230771,1.0,122.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRVL,67.67,3418456359.57,True,Financial Services,0.019354120419369212,0.18553583,-0.06622074466607726,-0.2157451923076923,1.0,289.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRWD,210.02,215046795516.84,True,Technology,0.04316606800689322,0.29694912,-0.004971035809576079,0.07181490384615385,4.0,132.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CRWV,99.83,55059898977.659996,True,Technology,0.06854001823048235,0.32254228,-0.22298436549716052,-0.09465144230769229,4.0,272.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CSCO,109.17,430412208925.41003,True,Technology,0.021197387501646944,0.2538268,0.03902820240180706,0.08263221153846151,2.0,135.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CSGP,30.34,12293694819.92,True,Real Estate,0.03177072496971668,0.36034548,0.025634990029622648,0.23076923076923078,3.0,61.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CSL,341.48,13561582136.84,True,Basic Materials,0.029253360680669412,0.26925403,0.014550066836007933,0.06820913461538458,3.0,171.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CSQR,18.43,3071064325.12,True,Technology,,0.29156187,0.18379274766205894,0.32241586538461536,,,,,False,,ELIGIBLE_NOT_PICKED
CSW,302.96,4936274821.5199995,True,Industrials,0.03231100145011206,0.19803573,-0.05180110778287686,-0.17638221153846154,3.0,318.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CSX,49.0,90771270933.0,True,Industrials,0.01405063797504357,0.101868495,0.1679018955449506,0.029747596153846145,0.0,34.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CTAS,200.5,80233996980.5,True,Industrials,0.01864358683784784,0.11048298,0.09104315886236769,-0.030649038461538436,1.0,185.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CTKB,4.62,600522628.86,False,,,,,,,,,,,,INELIGIBLE_TODAY
CTOR,0.929,86379538.516,False,,,,,,,,,,,,INELIGIBLE_TODAY
CTOS,9.44,2147652250.4,False,,,,,,,,,,,,INELIGIBLE_TODAY
CTRE,39.32,9291048584.68,True,Real Estate,0.015293353746767505,0.101711266,-0.14398346351822683,-0.390625,0.0,314.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CTRI,20.7,2089935197.1,True,Utilities,0.04041404077916883,0.33001822,-0.16464921908604807,-0.05739182692307693,4.0,246.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CTSH,59.92,26990617003.280003,True,Technology,0.03438690884432003,0.30245894,0.022662436538328373,0.13251201923076922,3.0,119.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CTVA,85.9,57312136400.0,True,Basic Materials,0.021833451875678266,0.21562155,0.12471771767757445,0.1415264423076923,2.0,95.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CUBE,39.66,8929934953.98,True,Real Estate,0.012377209211033463,0.07894435,0.10999185002520542,-0.05288461538461536,0.0,98.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CUBI,78.74,2660136333.2599998,True,Financial Services,0.015500942129945745,0.14241399,-0.14376014478096957,-0.3440504807692308,0.0,284.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CURB,29.68,3414328582.0,True,Real Estate,0.012872117757824297,0.08369002,-0.06353907445973904,-0.3347355769230769,0.0,282.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CURV,2.5,248800952.5,False,,,,,,,,,,,,INELIGIBLE_TODAY
CUZ,28.41,4676344467.78,True,Real Estate,0.013827077685894182,0.13019617,0.04047050205927891,-0.1015625,0.0,123.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVBF,22.31,3926502774.85,True,Financial Services,0.01261021211816027,0.06654207,-0.164429720133406,-0.4453125,0.0,329.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVCO,548.04,4214099872.08,True,Consumer Cyclical,0.02000277779368996,0.21600567,0.09760295407885107,0.11328125000000003,1.0,59.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVEO,34.14,352900366.26,False,,,,,,,,,,,,INELIGIBLE_TODAY
CVI,46.12,4636471225.88,True,Energy,0.036265049366430914,0.29452276,-0.03552250423288151,0.0222355769230769,3.0,204.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVLT,133.36,5527047055.040001,True,Technology,0.03827117971632397,0.32127237,-0.027270171064449164,0.07331730769230771,4.0,130.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVNA,74.72,82226652894.4,True,Consumer Cyclical,0.04022578618724284,0.26370457,-0.19935815549357216,-0.17367788461538464,4.0,310.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVS,96.07,122870683349.82999,True,Healthcare,0.016600543755733357,0.23227839,0.1474008559990712,0.19741586538461536,1.0,21.0,331.0,33.0,True,0.008218476119763065,PICK
CVSA,125.15,4259958323.0,True,Consumer Defensive,0.03711475860775711,0.32989886,0.049796308588249856,0.23257211538461536,4.0,52.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CVX,209.8,414516813285.2,True,Energy,0.015882496371090328,0.18009722,0.044645705504267816,-0.031249999999999972,1.0,187.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CW,572.71,21152725423.24,True,Industrials,0.023180048651743047,0.22297788,0.04260056652158638,0.03605769230769232,2.0,176.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CWEN,33.11,6796650349.72,True,Utilities,0.01959525670498387,0.15943903,-0.09857094025859987,-0.28365384615384615,1.0,312.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CWH,6.56,677614648.9599999,False,,,,,,,,,,,,INELIGIBLE_TODAY
CWK,13.26,3112303768.08,True,Real Estate,0.028255203143234587,0.32809892,-0.08697059019470167,0.0027043269230769273,3.0,224.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CWST,92.07,5859339035.219999,True,Industrials,0.01963498390049968,0.18073766,-0.03303750157379779,-0.16917067307692307,1.0,270.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CWT,49.87,3083915966.87,True,Utilities,0.013063763401773338,0.075874984,0.023159117808359553,-0.19891826923076922,0.0,195.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CXM,5.55,1288550937.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
CXT,49.6,2855040678.4,True,Industrials,0.02246974037209794,0.22391877,-0.18060592203651427,-0.24128605769230768,2.0,318.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CXW,35.05,3466216789.45,True,Industrials,0.02231932211914667,0.23730886,0.03006162771844602,0.040564903846153855,2.0,173.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CYH,2.84,400466573.88,False,,,,,,,,,,,,INELIGIBLE_TODAY
CYRX,15.47,783541577.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
CYTK,75.35,10475414546.3,True,Healthcare,0.023630863643638225,0.35323352,-0.10490805646452483,0.023437500000000028,2.0,190.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CZR,29.66,6042346233.52,True,Consumer Cyclical,0.006483635945382979,0.018729575,0.2334914851901562,-0.0027043269230769273,0.0,59.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
D,66.22,58242208342.78,True,Utilities,0.009541934965341668,0.08705468,-0.05161418675056424,-0.31490384615384615,0.0,266.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DAL,78.96,51925914448.799995,True,Industrials,0.019676155721486763,0.24588233,0.07549168823060211,0.13882211538461542,1.0,44.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DAN,31.29,3366074285.91,True,Consumer Cyclical,0.027303297931457242,0.35950688,0.15035680397414775,0.40564903846153844,3.0,3.0,331.0,33.0,True,0.0049968752043828574,PICK
DAR,67.11,10590153692.76,True,Consumer Defensive,0.023608502199724407,0.25790513,0.13296069303579114,0.23257211538461536,2.0,39.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DASH,200.44,86849780887.76,True,Communication Services,0.02953985411861301,0.32056525,-0.08422468485876407,-0.008112980769230782,3.0,236.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DAVE,376.38,4800917724.66,True,Technology,0.047495983092278135,0.32855713,0.07725501058185415,0.27554086538461536,4.0,39.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DBD,67.08,2277137123.04,True,Technology,0.02992449270592415,0.2577396,0.018772903137281787,0.05498798076923078,3.0,178.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DBI,5.2,264040810.8,False,,,,,,,,,,,,INELIGIBLE_TODAY
DBRG,15.92,2984924873.52,True,Financial Services,0.0019490349414569544,0.009827132,0.06176894840328891,-0.15114182692307693,0.0,161.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DBX,33.81,7631230925.85,True,Technology,0.02494784900536911,0.33396277,0.1679462216122426,0.3819110576923077,2.0,3.0,331.0,33.0,True,0.005468654728598632,PICK
DCH,7.0,1663232214.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
DCI,90.99,10546746985.439999,True,Industrials,0.013644716163948155,0.11011998,0.10980191934534755,-0.011117788461538436,0.0,64.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DCO,168.33,2541745799.07,True,Industrials,0.027936481267338286,0.36379525,-0.04505012899596392,0.11147836538461539,3.0,135.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DD,131.32,17733843477.0,True,Basic Materials,0.014440606561569962,0.1912711,0.05850758574659852,0.009615384615384637,0.0,48.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DDD,3.38,561576951.26,False,,,,,,,,,,,,INELIGIBLE_TODAY
DDOG,210.23,75488342295.51999,True,Technology,0.041912598903198296,0.32038075,-0.006305676686143926,0.10096153846153846,4.0,118.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DDS,645.1,10076107840.1,True,Consumer Cyclical,0.02795618586835665,0.25999296,-0.01871691680176934,-0.0063100961538461176,3.0,232.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DE,680.73,183542106710.76,True,Industrials,0.021923901136235997,0.2060629,0.0019657824100844687,-0.0769230769230769,2.0,252.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DEA,24.33,1151334941.61,False,,,,,,,,,,,,INELIGIBLE_TODAY
DECK,82.6,11267815150.199999,True,Consumer Cyclical,0.024471113223852238,0.23555352,0.07332689703530576,0.11478365384615385,2.0,112.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DEI,11.2,1875834990.3999999,False,,,,,,,,,,,,INELIGIBLE_TODAY
DELL,533.88,346011894235.08,True,Technology,0.04904947303080021,0.32753566,0.16541265403129204,0.3665865384615385,4.0,20.0,331.0,33.0,True,0.0027815012884217045,PICK
DFH,13.28,1204813113.12,False,,,,,,,,,,,,INELIGIBLE_TODAY
DFIN,49.82,1224843781.06,False,,,,,,,,,,,,INELIGIBLE_TODAY
DFTX,38.23,5136848498.5,True,Healthcare,0.0760233698991008,0.40331984,-0.17528438287226247,0.023137019230769246,4.0,167.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DG,127.87,28210268937.3,True,Consumer Defensive,0.022668171525464426,0.23636055,0.03537098221154829,0.04687500000000003,2.0,162.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DGII,69.91,2652953278.93,True,Technology,0.030099360798658745,0.38290033,-0.05655432181983872,0.11388221153846156,3.0,133.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DGX,235.5,25992926280.0,True,Healthcare,0.016306337315003437,0.16380213,0.1737826426238642,0.10606971153846156,1.0,66.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DH,1.02,108879607.26,False,,,,,,,,,,,,INELIGIBLE_TODAY
DHC,7.6,1840180308.8,False,,,,,,,,,,,,INELIGIBLE_TODAY
DHI,138.49,38735828466.83,True,Consumer Cyclical,0.022598092130863626,0.21374506,-0.07729476563400077,-0.18118990384615383,2.0,295.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DHR,205.23,144273827862.41998,True,Healthcare,0.02445743459583619,0.26439893,0.036743505031642545,0.10276442307692307,2.0,120.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DIN,30.86,390661369.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
DINO,108.31,19255768685.19,True,Energy,0.024833044760668745,0.29523078,0.137769913766712,0.29537259615384615,2.0,17.0,331.0,33.0,True,0.005493936556972661,PICK
DIOD,90.92,4187021018.6,True,Technology,0.05087495712907563,0.39803764,0.022491051956710244,0.2599158653846154,4.0,46.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DIS,105.06,181405725924.12,True,Communication Services,0.01749904177191238,0.17405635,0.036181277395372746,-0.06099759615384617,1.0,210.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DJT,9.23,2565397959.02,False,,,,,,,,,,,,INELIGIBLE_TODAY
DK,75.67,4633438606.58,True,Energy,0.03696709213075615,0.3140484,-0.003783175400736564,0.09855769230769232,4.0,119.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DKL,55.82,2969473341.82,True,Energy,0.02529580852013894,0.28915617,0.020305368131405432,0.10847355769230771,2.0,117.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DKNG,23.87,11850358125.76,True,Consumer Cyclical,0.03433371348889276,0.2770218,0.012473272331127513,0.07481971153846156,3.0,166.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DKS,132.37,11771208217.720001,True,Consumer Cyclical,0.045960666690944535,0.30343395,-0.2407466479863178,-0.12740384615384615,4.0,287.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DLB,62.32,5837439304.4,True,Industrials,0.023552233116690708,0.26528084,0.004454549068843054,0.04296875,2.0,168.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DLR,189.5,70121855352.0,True,Real Estate,0.022359250231225213,0.14010105,-0.05495694268757949,-0.2581129807692307,2.0,323.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DLTR,124.04,23273662287.960003,True,Consumer Defensive,0.022737291395664973,0.25479344,0.11753022483071776,0.20973557692307693,2.0,46.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DLX,23.45,1075330000.5,False,,,,,,,,,,,,INELIGIBLE_TODAY
DMC,32.63,1538381093.3400002,False,,,,,,,,,,,,INELIGIBLE_TODAY
DMRA,29.17,1800825089.23,False,,,,,,,,,,,,INELIGIBLE_TODAY
DNA,6.94,467341522.38000005,False,,,,,,,,,,,,INELIGIBLE_TODAY
DNLI,22.08,3529430658.24,True,Healthcare,0.03074393826012796,0.41794062,-0.10158622977516744,0.08112980769230768,3.0,162.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DNOW,16.15,2919692139.6499996,True,Energy,0.0220577846931807,0.27241006,-0.07224094502722471,-0.06280048076923078,2.0,247.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DNTH,109.13,6104118671.139999,True,Healthcare,0.03427773725380847,0.45724133,-0.17667232085404597,0.03425480769230771,3.0,192.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DNUT,3.31,574285000.0,False,,,,,,,,,,,,INELIGIBLE_TODAY
DOC,20.51,14142204102.6,True,Real Estate,0.014248118685392023,0.11950194,0.08437517099169664,-0.03034855769230768,0.0,78.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DOCN,126.69,14896153189.5,True,Technology,0.055933266093992295,0.36914232,-0.1431506830805237,0.011418269230769273,4.0,177.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DOCS,24.42,4352766831.6,True,Healthcare,0.0515935888755722,0.37268683,0.05190859840692911,0.2962740384615385,4.0,34.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DOCU,65.08,12163611576.16,True,Technology,0.034205186961178316,0.3774314,0.013035073697722586,0.22085336538461536,3.0,67.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DOMO,3.83,180148496.63,False,,,,,,,,,,,,INELIGIBLE_TODAY
DORM,128.78,3821626086.04,True,Consumer Cyclical,0.02977994031478868,0.21925938,0.010432376290575425,-0.03816105769230771,3.0,258.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DOV,194.74,26227627016.5,True,Industrials,0.017634992836453752,0.1777115,0.0904914605935001,0.04326923076923078,1.0,127.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DOW,29.57,21359614824.27,True,Basic Materials,0.023259049939903596,0.32404587,-0.02730663482935106,0.07692307692307693,2.0,141.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DPZ,335.41,11095944736.35,True,Consumer Cyclical,0.024604477494494223,0.18178526,0.13418450545806063,0.09825721153846154,2.0,123.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
DRH,11.97,2449130001.57,True,Real Estate,0.015790875241578056,0.2157895,0.04824022680218874,0.03425480769230768,1.0,136.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
